,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,PLAYER_ID,PLAYER_NAME,TimeFrame,PTS,AST,REB,PIE,SEASON_ID,ALL_STAR_APPEARANCES
0,1628420,Monte,Morris,Monte Morris,"Morris, Monte",M. Morris,monte-morris,1995-06-27T00:00:00,Iowa State,USA,Iowa State/USA,5-10,183,4,11,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,monte_morris,2017,2021,Y,Y,Y,2017,2,51,1628420,Monte Morris,2021-22,10.8,3.5,1.5,0.064,12017,
0,202694,Marcus,Morris Sr.,Marcus Morris Sr.,"Morris Sr., Marcus",M. Morris Sr.,marcus-morris-sr,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-8,218,10,8,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,marcus_morris,2011,2021,Y,Y,Y,2011,1,14,202694,Marcus Morris Sr.,2021-22,9.5,0.5,0.5,0.013,12011,
0,1628405,Johnathan,Motley,Johnathan Motley,"Motley, Johnathan",J. Motley,johnathan-motley,1995-05-04T00:00:00,Baylor,USA,Baylor/USA,6-8,230,3,15,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,LA,johnathan_motley,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,1628405,Johnathan Motley,career,4.9,0.6,2.4,,12017,0.0
0,1626144,Emmanuel,Mudiay,Emmanuel Mudiay,"Mudiay, Emmanuel",E. Mudiay,emmanuel-mudiay,1996-03-05T00:00:00,Guangdong,Democratic Republic of the Congo,Guangdong/DRC,6-3,200,5,15,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,emmanuel_mudiay,2015,2019,N,Y,Y,2015,1,7,1626144,Emmanuel Mudiay,career,11.0,3.8,2.9,,12015,0.0
0,1627749,Dejounte,Murray,Dejounte Murray,"Murray, Dejounte",D. Murray,dejounte-murray,1996-09-19T00:00:00,Washington,USA,Washington/USA,6-4,180,4,5,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,dejounte_murray,2016,2021,Y,Y,Y,2016,1,29,1627749,Dejounte Murray,2021-22,15.3,9.0,9.0,0.125,12016,
0,1627750,Jamal,Murray,Jamal Murray,"Murray, Jamal",J. Murray,jamal-murray,1997-02-23T00:00:00,Kentucky,Canada,Kentucky/Canada,6-3,215,5,27,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,jamal_murray,2016,2021,N,Y,Y,2016,1,7,1627750,Jamal Murray,2020-21,21.2,4.8,4.0,0.117,12016,
0,1629058,Dzanan,Musa,Dzanan Musa,"Musa, Dzanan",D. Musa,dzanan-musa,1999-05-08T00:00:00,,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,6-9,217,2,13,Guard-Forward,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,dzanan_musa,2018,2019,Y,Y,Y,2018,1,29,1629058,Dzanan Musa,career,4.3,0.9,1.9,,12018,0.0
0,203488,Mike,Muscala,Mike Muscala,"Muscala, Mike",M. Muscala,mike-muscala,1991-07-01T00:00:00,Bucknell,USA,Bucknell/USA,6-10,240,8,33,Forward-Center,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,mike_muscala,2013,2021,Y,Y,Y,2013,2,44,203488,Mike Muscala,2021-22,10.0,0.3,3.0,0.179,22013,
0,1629004,Svi,Mykhailiuk,Svi Mykhailiuk,"Mykhailiuk, Svi",S. Mykhailiuk,svi-mykhailiuk,1997-06-10T00:00:00,Kansas,Ukraine,Kansas/Ukraine,6-7,205,3,14,Guard-Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,sviatoslav_mykhailiuk,2018,2021,Y,Y,Y,2018,2,47,1629004,Svi Mykhailiuk,2021-22,6.0,1.3,3.8,0.086,12018,
0,1627846,Abdel,Nader,Abdel Nader,"Nader, Abdel",A. Nader,abdel-nader,1993-09-25T00:00:00,Iowa State,Egypt,Iowa State/Egypt,6-5,225,4,11,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,abdel_nader,2017,2021,Y,Y,Y,2016,2,58,1627846,Abdel Nader,2021-22,3.3,0.7,2.3,0.051,12017,
0,1626204,Larry,Nance Jr.,Larry Nance Jr.,"Nance Jr., Larry",L. Nance Jr.,larry-nance-jr,1993-01-01T00:00:00,Wyoming,USA,Wyoming/USA,6-7,245,6,11,Forward-Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,larry_nance jr.,2015,2021,N,Y,Y,2015,1,27,1626204,Larry Nance Jr.,2021-22,5.0,0.7,3.0,0.045,12015,
0,203894,Shabazz,Napier,Shabazz Napier,"Napier, Shabazz",S. Napier,shabazz-napier,1991-07-14T00:00:00,Connecticut,USA,Connecticut/USA,6-0,175,6,5,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,shabazz_napier,2014,2019,Y,Y,Y,2014,1,24,203894,Shabazz Napier,career,7.1,2.5,1.9,,12014,0.0
0,2403,Nene,Hilario,Nene,Nene,Nene,nene-hilario,1982-09-13T00:00:00,,Brazil,Vasco de Gama/Brazil,6-11,250,17,42,Center-Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,nene_hilario,2002,2018,N,Y,Y,2002,1,7,2403,Nene,career,11.3,1.8,6.0,,12002,0.0
0,203526,Raul,Neto,Raul Neto,"Neto, Raul",R. Neto,raul-neto,1992-05-19T00:00:00,Murcia,Brazil,Murcia/Brazil,6-2,180,6,19,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,raul_neto,2015,2021,Y,Y,Y,2013,2,47,203526,Raul Neto,2021-22,9.3,2.0,2.3,0.119,12015,
0,1627777,Georges,Niang,Georges Niang,"Niang, Georges",G. Niang,georges-niang,1993-06-17T00:00:00,Iowa State,USA,Iowa State/USA,6-7,230,5,31,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,georges_niang,2016,2021,Y,Y,Y,2016,2,50,1627777,Georges Niang,2021-22,10.3,1.3,1.3,0.103,12016,
0,203457,Nerlens,Noel,Nerlens Noel,"Noel, Nerlens",N. Noel,nerlens-noel,1994-04-10T00:00:00,Kentucky,USA,Kentucky/USA,6-11,220,7,3,Center-Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,nerlens_noel,2013,2021,N,Y,Y,2013,1,6,203457,Nerlens Noel,2020-21,5.1,0.7,6.4,0.082,12014,
0,1629668,Zach,Norvell Jr.,Zach Norvell Jr.,"Norvell Jr., Zach",Z. Norvell Jr.,zach-norvell-jr,1997-12-09T00:00:00,Gonzaga,USA,Gonzaga/USA,6-5,205,1,,Guard-Forward,Inactive,N,0,,,,,zach_norvell_jr,2019,2019,Y,Y,Y,2019,,,1629668,Zach Norvell Jr.,career,2.0,0.6,1.2,,12019,0.0
0,1629669,Jaylen,Nowell,Jaylen Nowell,"Nowell, Jaylen",J. Nowell,jaylen-nowell,1999-07-09T00:00:00,Washington,USA,Washington/USA,6-4,201,2,4,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jaylen_nowell,2019,2021,Y,Y,Y,2019,2,43,1629669,Jaylen Nowell,2021-22,2.0,1.0,2.0,0.016,12019,
0,1628373,Frank,Ntilikina,Frank Ntilikina,"Ntilikina, Frank",F. Ntilikina,frank-ntilikina,1998-07-28T00:00:00,Strasbourg IG,France,Strasbourg IG/France,6-4,200,4,11,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,frank_ntilikina,2017,2021,N,Y,Y,2017,1,8,1628373,Frank Ntilikina,2021-22,1.0,1.0,0.5,-0.017,12017,
0,1629134,Kendrick,Nunn,Kendrick Nunn,"Nunn, Kendrick",K. Nunn,kendrick-nunn,1995-08-03T00:00:00,Oakland,USA,Oakland/USA,6-2,190,2,12,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,kendrick_nunn,2018,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629134,Kendrick Nunn,2020-21,14.6,2.6,3.2,0.095,12018,
0,203994,Jusuf,Nurkic,Jusuf Nurkic,"Nurkic, Jusuf",J. Nurkic,jusuf-nurkic,1994-08-23T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,6-11,290,7,27,Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,jusuf_nurkic,2014,2021,N,Y,Y,2014,1,16,203994,Jusuf Nurkic,2021-22,11.0,2.0,12.0,0.126,12014,
0,1628021,David,Nwaba,David Nwaba,"Nwaba, David",D. Nwaba,david-nwaba,1993-01-14T00:00:00,Cal Poly,USA,Cal Poly/USA,6-5,219,5,2,Guard-Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,david_nwaba,2016,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1628021,David Nwaba,2021-22,5.0,1.8,3.3,0.088,22016,
0,1626220,Royce,O'Neale,Royce O'Neale,"O'Neale, Royce",R. O'Neale,royce-oneale,1993-06-05T00:00:00,Baylor,USA,Baylor/USA,6-5,226,4,23,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,royce_o'neale,2017,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1626220,Royce O'Neale,2021-22,4.3,1.7,4.3,0.052,12017,
0,203124,Kyle,O'Quinn,Kyle O'Quinn,"O'Quinn, Kyle",K. O'Quinn,kyle-oquinn,1990-03-26T00:00:00,Norfolk State,USA,Norfolk State/USA,6-9,250,8,9,Center-Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,kyle_o'quinn,2012,2019,N,Y,Y,2012,2,49,203124,Kyle O'Quinn,career,5.4,1.4,4.6,,12012,0.0
0,1628400,Semi,Ojeleye,Semi Ojeleye,"Ojeleye, Semi",S. Ojeleye,semi-ojeleye,1994-12-05T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-6,240,4,37,Forward,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,semi_ojeleye,2017,2021,N,Y,Y,2017,2,37,1628400,Semi Ojeleye,2020-21,4.6,0.7,2.6,0.063,12017,
0,1626143,Jahlil,Okafor,Jahlil Okafor,"Okafor, Jahlil",J. Okafor,jahlil-okafor,1995-12-15T00:00:00,Duke,USA,Duke/USA,6-10,270,6,13,Center-Forward,Inactive,Y,1610612765,Pistons,DET,pistons,Detroit,jahlil_okafor,2015,2020,N,Y,Y,2015,1,3,1626143,Jahlil Okafor,career,10.4,0.9,4.7,,12015,0.0
0,1629059,Elie,Okobo,Elie Okobo,"Okobo, Elie",E. Okobo,elie-okobo,1997-10-23T00:00:00,,France,Elan Bearnais/France,6-3,190,2,2,Forward-Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,elie_okobo,2018,2019,Y,Y,Y,2018,2,31,1629059,Elie Okobo,career,4.8,2.2,1.7,,12018,0.0
0,1629006,Josh,Okogie,Josh Okogie,"Okogie, Josh",J. Okogie,josh-okogie,1998-09-01T00:00:00,Georgia Tech,Nigeria,Georgia Tech/Nigeria,6-4,213,3,20,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,josh_okogie,2018,2021,N,Y,Y,2018,1,20,1629006,Josh Okogie,2021-22,2.3,1.3,4.0,0.075,12018,
0,1629644,KZ,Okpala,KZ Okpala,"Okpala, KZ",K. Okpala,kz-okpala,1999-04-28T00:00:00,Stanford,USA,Stanford/USA,6-8,215,2,11,Forward-Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,kz_okpala,2019,2021,Y,Y,Y,2019,2,32,1629644,KZ Okpala,2021-22,1.5,0.0,1.0,0.085,12019,
0,203506,Victor,Oladipo,Victor Oladipo,"Oladipo, Victor",V. Oladipo,victor-oladipo,1992-05-04T00:00:00,Indiana,USA,Indiana/USA,6-4,213,8,4,Guard,Active,N,1610612748,Heat,MIA,heat,Miami,victor_oladipo,2013,2021,N,Y,Y,2013,1,2,203506,Victor Oladipo,2020-21,19.8,4.6,4.8,0.109,12013,
0,203482,Kelly,Olynyk,Kelly Olynyk,"Olynyk, Kelly",K. Olynyk,kelly-olynyk,1991-04-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-11,240,8,13,Forward-Center,Active,Y,1610612765,Pistons,DET,pistons,Detroit,kelly_olynyk,2013,2021,N,Y,Y,2013,1,13,203482,Kelly Olynyk,2021-22,13.7,2.7,5.0,0.133,12013,
0,1629671,Miye,Oni,Miye Oni,"Oni, Miye",M. Oni,miye-oni,1997-08-04T00:00:00,Yale,USA,Yale/USA,6-5,206,2,81,Guard-Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,miye_oni,2019,2021,Y,Y,Y,2019,2,58,1629671,Miye Oni,2021-22,0.0,0.0,0.0,-0.091,12019,
0,1626224,Cedi,Osman,Cedi Osman,"Osman, Cedi",C. Osman,cedi-osman,1995-04-08T00:00:00,Anadolu Efes,Turkey,Anadolu Efes/Turkey,6-7,230,4,16,Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,cedi_osman,2017,2021,Y,Y,Y,2015,2,31,1626224,Cedi Osman,2021-22,7.3,1.5,2.0,0.078,12017,
0,1626162,Kelly,Oubre Jr.,Kelly Oubre Jr.,"Oubre Jr., Kelly",K. Oubre Jr.,kelly-oubre-jr,1995-12-09T00:00:00,Kansas,USA,Kansas/USA,6-6,203,6,12,Forward-Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,kelly_oubre jr.,2015,2021,N,Y,Y,2015,1,15,1626162,Kelly Oubre Jr.,2021-22,16.8,1.3,5.8,0.078,12015,
0,1629745,Tariq,Owens,Tariq Owens,"Owens, Tariq",T. Owens,tariq-owens,1995-06-30T00:00:00,Texas Tech,USA,Texas Tech/USA,6-10,205,1,41,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,tariq_owens,2019,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629745,Tariq Owens,career,1.3,0.0,1.0,,12019,0.0
0,203953,Jabari,Parker,Jabari Parker,"Parker, Jabari",J. Parker,jabari-parker,1995-03-15T00:00:00,Duke,USA,Duke/USA,6-7,245,7,20,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,jabari_parker,2014,2021,N,Y,Y,2014,1,2,203953,Jabari Parker,2021-22,13.0,0.0,5.0,0.164,12014,
0,202718,Chandler,Parsons,Chandler Parsons,"Parsons, Chandler",C. Parsons,chandler-parsons,1988-10-25T00:00:00,Florida,USA,Florida/USA,6-9,230,8,,Forward,Inactive,N,0,,,,,chandler_parsons,2011,2019,N,Y,Y,2011,2,38,202718,Chandler Parsons,career,12.7,2.7,4.5,,12011,0.0
0,1629672,Eric,Paschall,Eric Paschall,"Paschall, Eric",E. Paschall,eric-paschall,1996-11-04T00:00:00,Villanova,USA,Villanova/USA,6-6,255,2,0,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,eric_paschall,2019,2021,N,Y,Y,2019,2,41,1629672,Eric Paschall,2021-22,2.0,1.0,2.7,0.062,12019,
0,1628394,Anzejs,Pasecniks,Anzejs Pasecniks,"Pasecniks, Anzejs",A. Pasecniks,anzejs-pasecniks,1995-12-20T00:00:00,Gran Canaria,Latvia,Gran Canaria/Latvia,7-1,229,1,,Center-Forward,Inactive,N,0,,,,,anzejs_pasecniks,2019,2020,Y,Y,Y,2017,1,25,1628394,Anzejs Pasecniks,career,5.6,0.7,3.9,,12019,0.0
0,202335,Patrick,Patterson,Patrick Patterson,"Patterson, Patrick",P. Patterson,patrick-patterson,1989-03-14T00:00:00,Kentucky,USA,Kentucky/USA,6-8,235,11,54,Forward,Inactive,Y,1610612746,Clippers,LAC,clippers,LA,patrick_patterson,2010,2020,Y,Y,Y,2010,1,14,202335,Patrick Patterson,career,6.7,1.0,3.9,,12010,0.0
0,1628383,Justin,Patton,Justin Patton,"Patton, Justin",J. Patton,justin-patton,1997-06-14T00:00:00,Creighton,USA,Creighton/USA,6-11,241,3,,Center,Inactive,N,0,,,,,justin_patton,2017,2020,Y,Y,Y,2017,1,16,1628383,Justin Patton,career,3.9,0.9,2.7,,22017,0.0
0,101108,Chris,Paul,Chris Paul,"Paul, Chris",C. Paul,chris-paul,1985-05-06T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,16,3,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,chris_paul,2005,2021,N,Y,Y,2005,1,4,101108,Chris Paul,2021-22,14.0,11.7,3.7,0.158,12005,
0,203901,Elfrid,Payton,Elfrid Payton,"Payton, Elfrid",E. Payton,elfrid-payton,1994-02-22T00:00:00,Louisana-Lafayette,USA,Louisana-Lafayette/USA,6-3,195,7,2,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,elfrid_payton,2014,2021,N,Y,Y,2014,1,10,203901,Elfrid Payton,2021-22,14.0,6.0,4.0,0.129,12014,
0,1627780,Gary,Payton II,Gary Payton II,"Payton II, Gary",G. Payton II,gary-payton-ii,1992-12-01T00:00:00,Oregon State,USA,Oregon State/USA,6-3,195,5,0,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,gary_payton ii,2016,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1627780,Gary Payton II,2021-22,3.3,0.3,0.5,0.083,12016,
0,203658,Norvel,Pelle,Norvel Pelle,"Pelle, Norvel",N. Pelle,norvel-pelle,1993-02-03T00:00:00,Iona,USA,Iona/USA,6-10,231,2,14,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,norvel_pelle,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,203658,Norvel Pelle,career,2.1,0.3,2.5,,12019,0.0
0,1629033,Theo,Pinson,Theo Pinson,"Pinson, Theo",T. Pinson,theo-pinson,1995-11-05T00:00:00,North Carolina,USA,North Carolina/USA,6-5,212,3,21,Guard-Forward,Inactive,Y,1610612752,Knicks,NYK,knicks,New York,theo_pinson,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629033,Theo Pinson,career,3.0,1.1,1.4,,12018,0.0
0,203486,Mason,Plumlee,Mason Plumlee,"Plumlee, Mason",M. Plumlee,mason-plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,6-11,254,8,24,Forward-Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,mason_plumlee,2013,2021,N,Y,Y,2013,1,22,203486,Mason Plumlee,2021-22,8.0,2.8,10.3,0.096,12013,
0,1627751,Jakob,Poeltl,Jakob Poeltl,"Poeltl, Jakob",J. Poeltl,jakob-poeltl,1995-10-15T00:00:00,Utah,Austria,Utah/Austria,7-1,245,5,25,Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,jakob_poeltl,2016,2021,Y,Y,Y,2016,1,9,1627751,Jakob Poeltl,2021-22,16.0,3.5,10.8,0.155,12016,
0,1629738,Vincent,Poirier,Vincent Poirier,"Poirier, Vincent",V. Poirier,vincent-poirier,1993-10-17T00:00:00,,France,Baskonia/France,7-0,235,1,,Center-Forward,Inactive,N,0,,,,,vincent_poirier,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629738,Vincent Poirier,career,1.5,0.3,1.8,,12019,0.0
0,1629044,Shamorie,Ponds,Shamorie Ponds,"Ponds, Shamorie",S. Ponds,shamorie-ponds,1998-06-29T00:00:00,St. John's,USA,St. John's/USA,6-0,175,0,,Guard,Inactive,N,0,,,,,shamorie_ponds,2019,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629044,Shamorie Ponds,career,2.3,0.5,0.3,,12019,0.0
0,1629673,Jordan,Poole,Jordan Poole,"Poole, Jordan",J. Poole,jordan-poole,1999-06-19T00:00:00,Michigan,USA,Michigan/USA,6-4,194,2,3,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,jordan_poole,2019,2021,Y,Y,Y,2019,1,28,1629673,Jordan Poole,2021-22,15.3,4.3,2.8,0.083,12019,
0,1629645,Kevin,Porter Jr.,Kevin Porter Jr.,"Porter Jr., Kevin",K. Porter Jr.,kevin-porter-jr,2000-05-04T00:00:00,Southern California,USA,Southern California/USA,6-4,203,2,3,Guard-Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,kevin_porter_jr,2019,2021,Y,Y,Y,2019,1,30,1629645,Kevin Porter Jr.,2021-22,14.3,6.0,3.5,0.059,12019,
0,1629008,Michael,Porter Jr.,Michael Porter Jr.,"Porter Jr., Michael",M. Porter Jr.,michael-porter-jr,1998-06-29T00:00:00,Missouri,USA,Missouri/USA,6-10,218,2,1,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,michael_porter_jr,2018,2021,N,Y,Y,2018,1,14,1629008,Michael Porter Jr.,2021-22,11.5,2.5,5.3,0.059,12018,
0,203490,Otto,Porter Jr.,Otto Porter Jr.,"Porter Jr., Otto",O. Porter Jr.,otto-porter-jr,1993-06-03T00:00:00,Georgetown,USA,Georgetown/USA,6-8,198,8,32,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,otto_porter jr.,2013,2021,N,Y,Y,2013,1,3,203490,Otto Porter Jr.,2021-22,5.0,1.5,5.3,0.109,22013,
0,1626171,Bobby,Portis,Bobby Portis,"Portis, Bobby",B. Portis,bobby-portis,1995-02-10T00:00:00,Arkansas,USA,Arkansas/USA,6-10,250,6,9,Forward,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,bobby_portis,2015,2021,Y,Y,Y,2015,1,22,1626171,Bobby Portis,2020-21,11.4,1.1,7.1,0.133,12015,
0,204001,Kristaps,Porzingis,Kristaps Porzingis,"Porzingis, Kristaps",K. Porzingis,kristaps-porzingis,1995-08-02T00:00:00,Cajasol Sevilla,Latvia,Cajasol Sevilla/Latvia,7-3,240,5,6,Forward-Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,kristaps_porzingis,2015,2021,N,Y,Y,2015,1,4,204001,Kristaps Porzingis,2021-22,12.7,0.7,6.0,0.062,12015,
0,203939,Dwight,Powell,Dwight Powell,"Powell, Dwight",D. Powell,dwight-powell,1991-07-20T00:00:00,Stanford,Canada,Stanford/Canada,6-10,240,7,7,Forward-Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dwight_powell,2014,2021,Y,Y,Y,2014,2,45,203939,Dwight Powell,2021-22,7.3,1.3,3.3,0.066,12014,
0,1626181,Norman,Powell,Norman Powell,"Powell, Norman",N. Powell,norman-powell,1993-05-25T00:00:00,UCLA,USA,UCLA/USA,6-3,215,6,24,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,norman_powell,2015,2021,Y,Y,Y,2015,2,46,1626181,Norman Powell,2021-22,15.0,0.0,3.5,0.11,12015,
0,1627752,Taurean,Prince,Taurean Prince,"Prince, Taurean",T. Prince,taurean-prince,1994-03-22T00:00:00,Baylor,USA,Baylor/USA,6-6,218,5,12,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,taurean_prince,2016,2021,Y,Y,Y,2016,1,12,1627752,Taurean Prince,2021-22,4.3,1.0,2.3,0.06,12016,
0,203944,Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,julius-randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-8,250,7,30,Forward-Center,Active,Y,1610612752,Knicks,NYK,knicks,New York,julius_randle,2014,2021,N,Y,Y,2014,1,7,203944,Julius Randle,2021-22,25.5,6.5,11.3,0.167,12014,
0,1629729,Josh,Reaves,Josh Reaves,"Reaves, Josh",J. Reaves,josh-reaves,1997-06-04T00:00:00,Penn State,USA,Penn State/USA,6-4,214,1,23,Guard-Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,josh_reaves,2019,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629729,Josh Reaves,career,2.0,0.8,0.8,,12019,0.0
0,1629629,Cam,Reddish,Cam Reddish,"Reddish, Cam",C. Reddish,cam-reddish,1999-09-01T00:00:00,Duke,USA,Duke/USA,6-8,217,2,22,Forward-Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,cameron_reddish,2019,2021,N,Y,Y,2019,1,10,1629629,Cam Reddish,2021-22,18.7,0.7,4.3,0.136,12019,
0,200755,JJ,Redick,JJ Redick,"Redick, JJ",J. Redick,jj-redick,1984-06-24T00:00:00,Duke,USA,Duke/USA,6-3,200,15,17,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,jj_redick,2006,2020,N,Y,Y,2006,1,11,200755,JJ Redick,career,12.8,2.0,2.0,,12006,0.0
0,1629675,Naz,Reid,Naz Reid,"Reid, Naz",N. Reid,naz-reid,1999-08-26T00:00:00,Louisiana State,USA,Louisiana State/USA,6-9,264,2,11,Center-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,naz_reid,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629675,Naz Reid,2021-22,6.3,0.3,3.3,0.042,12019,
0,1629244,Cameron,Reynolds,Cameron Reynolds,"Reynolds, Cameron",C. Reynolds,cameron-reynolds,1995-02-07T00:00:00,Tulane,USA,Tulane/USA,6-7,225,1,,Forward,Inactive,N,0,,,,,cameron_reynolds,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629244,Cameron Reynolds,career,4.6,0.6,1.5,,12018,0.0
0,1626196,Josh,Richardson,Josh Richardson,"Richardson, Josh",J. Richardson,josh-richardson,1993-09-15T00:00:00,Tennessee,USA,Tennessee/USA,6-5,200,6,10,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,josh_richardson,2015,2021,Y,Y,Y,2015,2,40,1626196,Josh Richardson,2021-22,6.3,1.0,2.0,0.052,12015,
0,203085,Austin,Rivers,Austin Rivers,"Rivers, Austin",A. Rivers,austin-rivers,1992-08-01T00:00:00,Duke,USA,Duke/USA,6-4,200,9,25,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,austin_rivers,2012,2021,N,Y,Y,2012,1,10,203085,Austin Rivers,2021-22,1.8,0.5,0.8,-0.017,12012,
0,203460,Andre,Roberson,Andre Roberson,"Roberson, Andre",A. Roberson,andre-roberson,1991-12-04T00:00:00,Colorado,USA,Colorado/USA,6-7,210,6,,Guard-Forward,Inactive,N,0,,,,,andre_roberson,2013,2020,Y,Y,Y,2013,1,26,203460,Andre Roberson,career,4.5,0.9,4.0,,12013,0.0
0,1629130,Duncan,Robinson,Duncan Robinson,"Robinson, Duncan",D. Robinson,duncan-robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,6-7,215,3,55,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,duncan_robinson,2018,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629130,Duncan Robinson,2021-22,10.7,2.3,5.3,0.093,12018,
0,1629010,Jerome,Robinson,Jerome Robinson,"Robinson, Jerome",J. Robinson,jerome-robinson,1997-02-22T00:00:00,Boston College,USA,Boston College/USA,6-4,190,2,,Guard,Inactive,N,0,,,,,jerome_robinson,2018,2020,Y,Y,Y,2018,1,13,1629010,Jerome Robinson,career,4.5,1.2,1.8,,12018,0.0
